GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
315739283,20140925,201409,2014,2014.726,USA,UNITED STATES,USA,null,null,null,null,null,null,null,LEG,LEGISLATOR,null,null,null,null,null,LEG,null,null,1,013,013,01,1,0.4,2,1,2,2.03208556149733,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,20140925,http://www.reformer.com/state/ci_26601685/homelessness-among-youths-rise-vermont-lawmakers-told
315739303,20140925,201409,2014,2014.726,USA,UNITED STATES,USA,null,null,null,null,null,null,null,LEG,LEGISLATOR,null,null,null,null,null,LEG,null,null,1,013,013,01,1,0.4,2,1,2,2.67379679144385,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20140925,http://www.benningtonbanner.com/region/ci_26602900/homelessness-among-youths-rise-lawmakers-told
315739304,20140925,201409,2014,2014.726,USA,UNITED STATES,USA,null,null,null,null,null,null,null,LEG,LEGISLATOR,null,null,null,null,null,LEG,null,null,1,013,013,01,1,0.4,1,1,1,2.67379679144385,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,20140925,http://www.benningtonbanner.com/region/ci_26602900/homelessness-among-youths-rise-lawmakers-told
315739305,20140925,201409,2014,2014.726,USA,UNITED STATES,USA,null,null,null,null,null,null,null,LEG,LEGISLATOR,null,null,null,null,null,LEG,null,null,1,013,013,01,1,0.4,7,2,7,2.30710466004584,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,20140925,http://www.reformer.com/state/ci_26601685/homelessness-among-youths-rise-vermont-lawmakers-told
315744835,20140925,201409,2014,2014.726,USA,VERMONT,USA,null,null,null,null,null,null,null,USALEG,UNITED STATES,USA,null,null,null,null,LEG,null,null,1,010,010,01,1,0.0,4,1,4,1.97247211124813,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,20140925,http://www.reformer.com/state/ci_26601685/homelessness-among-youths-rise-vermont-lawmakers-told
315751802,20140925,201409,2014,2014.726,USALEG,VERMONT,USA,null,null,null,null,LEG,null,null,OPP,REFORMER,null,null,null,null,null,OPP,null,null,1,010,010,01,1,0.0,2,1,2,1.97247211124813,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,20140925,http://www.reformer.com/state/ci_26601685/homelessness-among-youths-rise-vermont-lawmakers-told
315751949,20140925,201409,2014,2014.726,USALEG,UNITED STATES,USA,null,null,null,null,LEG,null,null,USAOPP,UNITED STATES,USA,null,null,null,null,OPP,null,null,1,013,013,01,1,0.4,8,1,8,1.97247211124813,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,3,"Brattleboro, Vermont, United States",US,USVT,42.8509,-72.5579,1456556,20140925,http://www.reformer.com/state/ci_26601685/homelessness-among-youths-rise-vermont-lawmakers-told
286010495,20140215,201402,2014,2014.1233,null,null,null,null,null,null,null,null,null,null,CVL,NEIGHBORHOOD,null,null,null,null,null,CVL,null,null,0,051,051,05,1,3.4,6,1,6,2.64900662251656,0,null,null,null,null,null,null,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,20140215,http://www.chron.com/news/article/Hawaii-lawmakers-weigh-homeless-bill-of-rights-5233786.php
286029974,20140215,201402,2014,2014.1233,CVL,NEIGHBORHOOD,null,null,null,null,null,CVL,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,051,051,05,1,3.4,2,1,2,2.64900662251656,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,20140215,http://www.chron.com/news/article/Hawaii-lawmakers-weigh-homeless-bill-of-rights-5233786.php
286029976,20140215,201402,2014,2014.1233,CVL,NEIGHBORHOOD,null,null,null,null,null,CVL,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,051,051,05,1,3.4,2,1,2,2.64900662251656,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,20140215,http://www.chron.com/news/article/Hawaii-lawmakers-weigh-homeless-bill-of-rights-5233786.php
286049598,20140215,201402,2014,2014.1233,JUD,LAWYER,null,null,null,null,null,JUD,null,null,CHN,XIAN,CHN,null,null,null,null,null,null,null,1,100,100,10,3,-5.0,5,1,5,2.64900662251656,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,21.1098,-157.531,HI,20140215,http://www.chron.com/news/article/Hawaii-lawmakers-weigh-homeless-bill-of-rights-5233786.php
286083287,20140215,201402,2014,2014.1233,USALEG,HAWAII,USA,null,null,null,null,LEG,null,null,USA,HOUSTON,USA,null,null,null,null,null,null,null,1,060,060,06,2,6.0,8,1,8,2.64900662251656,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,21.3069,-157.858,366212,20140215,http://www.chron.com/news/article/Hawaii-lawmakers-weigh-homeless-bill-of-rights-5233786.php
310124206,20140819,201408,2014,2014.6274,null,null,null,null,null,null,null,null,null,null,JUD,PROSECUTOR,null,null,null,null,null,JUD,null,null,0,010,010,01,1,0.0,5,1,5,1.00755667506297,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140819,http://www.tampabay.com/news/courts/criminal/trial-starts-in-burning-death-of-homeless-woman-in-pinellas/2193507
264121112,20130723,201307,2013,2013.5562,USA,TAMPA,USA,null,null,null,null,null,null,null," ",null,null,null,null,null,null,null,null,null,0,172,172,17,4,-5.0,6,2,6,1.79623667594988,3,"Tampa, Florida, United States",US,USFL,27.9475,-82.4584,292005,0,null,null,null,null,null,null,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20130822,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html
264145332,20130822,201308,2013,2013.6356,BUS,BUSINESS,null,null,null,null,null,BUS,null,null," ",null,null,null,null,null,null,null,null,null,1,033,033,03,1,5.2,10,1,10,0.815217391304348,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,0,null,null,null,null,null,null,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20130822,http://www.ringoffireradio.com/2013/08/south-carolina-criminalizing-their-homeless/
264196389,20130822,201308,2013,2013.6356,JUD,ADVOCATE,null,null,null,null,null,JUD,null,null," ",null,null,null,null,null,null,null,null,null,1,012,012,01,1,-0.4,16,2,16,1.79623667594988,3,"Hillsborough County, Florida, United States",US,USFL,27.917,-82.3498,295757,0,null,null,null,null,null,null,3,"Hillsborough County, Florida, United States",US,USFL,27.917,-82.3498,295757,20130822,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html
264196411,20130822,201308,2013,2013.6356,JUD,ADVOCATE,null,null,null,null,null,JUD,null,null," ",null,null,null,null,null,null,null,null,null,1,012,012,01,1,-0.4,4,2,4,1.79623667594988,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,0,null,null,null,null,null,null,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20130822,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html
264196677,20130822,201308,2013,2013.6356,JUD,ADVOCATE,null,null,null,null,null,JUD,null,null," ",null,null,null,null,null,null,null,null,null,1,036,036,03,1,4.0,12,2,12,1.79623667594988,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,0,null,null,null,null,null,null,3,"Tampa, Florida, United States",US,USFL,27.9475,-82.4584,292005,20130822,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html
264196678,20130822,201308,2013,2013.6356,JUD,ADVOCATE,null,null,null,null,null,JUD,null,null," ",null,null,null,null,null,null,null,null,null,1,036,036,03,1,4.0,8,2,8,1.79623667594988,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,0,null,null,null,null,null,null,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20130822,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html
264199120,20130822,201308,2013,2013.6356,JUD,LAWYER,null,null,null,null,null,JUD,null,null," USA",VERMONT,USA,null,null,null,null,null,null,null,0,051,051,05,1,3.4,3,1,3,3.16205533596838,3,"Burlington, Vermont, United States",US,USVT,44.4759,-73.2121,1456663,3,"Burlington, Vermont, United States",US,USVT,44.4759,-73.2121,1456663,3,"Burlington, Vermont, United States",US,USVT,44.4759,-73.2121,1456663,20130822,http://digital.vpr.net/post/lawmakers-approve-new-rules-motel-stays-homeless
264232567,20130822,201308,2013,2013.6356,USA,UNITED STATES,USA,null,null,null,null,null,null,null," ",null,null,null,null,null,null,null,null,null,1,010,010,01,1,0.0,4,2,4,1.79623667594988,3,"Hillsborough County, Florida, United States",US,USFL,27.917,-82.3498,295757,0,null,null,null,null,null,null,3,"Hillsborough County, Florida, United States",US,USFL,27.917,-82.3498,295757,20130822,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html
264244105,20130822,201308,2013,2013.6356,USA,SOUTH CAROLINA,USA,null,null,null,null,null,null,null," CVL",CITIZEN,null,null,null,null,null,CVL,null,null,1,172,172,17,4,-5.0,7,1,7,0.815217391304348,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20130822,http://www.ringoffireradio.com/2013/08/south-carolina-criminalizing-their-homeless/
264248284,20130822,201308,2013,2013.6356,USA,UNITED STATES,USA,null,null,null,null,null,null,null," JUD",LAWYER,null,null,null,null,null,JUD,null,null,0,051,051,05,1,3.4,2,1,2,3.16205533596838,3,"Burlington, Vermont, United States",US,USVT,44.4759,-73.2121,1456663,3,"Burlington, Vermont, United States",US,USVT,44.4759,-73.2121,1456663,3,"Burlington, Vermont, United States",US,USVT,44.4759,-73.2121,1456663,20130822,http://digital.vpr.net/post/lawmakers-approve-new-rules-motel-stays-homeless
264264475,20130724,201307,2013,2013.5589,USA,TAMPA,USA,null,null,null,null,null,null,null," ",null,null,null,null,null,null,null,null,null,0,172,172,17,4,-5.0,6,1,6,1.77664974619289,3,"Tampa, Florida, United States",US,USFL,27.9475,-82.4584,292005,0,null,null,null,null,null,null,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20130823,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html?ir=Impact
264264476,20130724,201307,2013,2013.5589,USA,FLORIDA,USA,null,null,null,null,null,null,null," ",null,null,null,null,null,null,null,null,null,0,172,172,17,4,-5.0,4,1,4,1.77664974619289,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,null,null,null,null,null,null,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20130823,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html?ir=Impact
264279856,20130823,201308,2013,2013.6384,null,null,null,null,null,null,null,null,null,null," USA",TAMPA,USA,null,null,null,null,null,null,null,0,174,174,17,4,-5.0,10,1,10,1.4446227929374,0,null,null,null,null,null,null,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,20130823,http://www.theatlanticcities.com/politics/2013/08/being-homeless-downtown-columbia-south-carolina-officially-against-law/6649/
264334118,20130823,201308,2013,2013.6384,JUD,ADVOCATE,null,null,null,null,null,JUD,null,null," ",null,null,null,null,null,null,null,null,null,1,012,012,01,1,-0.4,16,1,16,1.77664974619289,3,"Hillsborough County, Florida, United States",US,USFL,27.917,-82.3498,295757,0,null,null,null,null,null,null,3,"Hillsborough County, Florida, United States",US,USFL,27.917,-82.3498,295757,20130823,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html?ir=Impact
264334130,20130823,201308,2013,2013.6384,JUD,ADVOCATE,null,null,null,null,null,JUD,null,null," ",null,null,null,null,null,null,null,null,null,1,012,012,01,1,-0.4,4,1,4,1.77664974619289,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,0,null,null,null,null,null,null,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20130823,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html?ir=Impact
264334364,20130823,201308,2013,2013.6384,JUD,ADVOCATE,null,null,null,null,null,JUD,null,null," ",null,null,null,null,null,null,null,null,null,1,036,036,03,1,4.0,12,1,12,1.77664974619289,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,0,null,null,null,null,null,null,3,"Tampa, Florida, United States",US,USFL,27.9475,-82.4584,292005,20130823,http://www.huffingtonpost.com/2013/08/22/columbia-south-carolina-criminalizes-homelessness_n_3795397.html?ir=Impact
305470753,20140617,201406,2014,2014.4575,JUD,APPEALS COURT,null,null,null,null,null,JUD,null,null,USA,LOS ANGELES,USA,null,null,null,null,null,null,null,0,141,141,14,3,-6.5,10,1,10,1.54142581888247,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,20140717,http://www.utsandiego.com/news/2014/jul/16/homeless-laws-criminalization-cities/
305470761,20140617,201406,2014,2014.4575,JUD,APPEALS COURT,null,null,null,null,null,JUD,null,null,USA,LOS ANGELES,USA,null,null,null,null,null,null,null,0,190,190,19,4,-10.0,10,1,10,1.54142581888247,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,20140717,http://www.utsandiego.com/news/2014/jul/16/homeless-laws-criminalization-cities/
305508013,20140717,201407,2014,2014.5397,COP,POLICE,null,null,null,null,null,COP,null,null,null,null,null,null,null,null,null,null,null,null,1,016,016,01,1,-2.0,10,1,10,2.08955223880597,4,"Kampala, Kampala, Uganda",UG,UG37,0.315556,32.5656,-1728891,0,null,null,null,null,null,null,4,"Kampala, Kampala, Uganda",UG,UG37,0.315556,32.5656,-1728891,20140717,http://www.thestar.com/news/world/2014/07/17/ugandan_police_beat_abuse_homeless_children_rights_group_says.html
305530071,20140717,201407,2014,2014.5397,GOV,CITY MANAGER,null,null,null,null,null,GOV,null,null,null,null,null,null,null,null,null,null,null,null,1,011,011,01,1,-0.1,6,1,6,1.54142581888247,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,0,null,null,null,null,null,null,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,20140717,http://www.utsandiego.com/news/2014/jul/16/homeless-laws-criminalization-cities/
305532548,20140717,201407,2014,2014.5397,GOV,CITY MANAGER,null,null,null,null,null,GOV,null,null,null,null,null,null,null,null,null,null,null,null,1,120,120,12,3,-4.0,6,1,6,1.54142581888247,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,0,null,null,null,null,null,null,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,20140717,http://www.utsandiego.com/news/2014/jul/16/homeless-laws-criminalization-cities/
305631972,20140717,201407,2014,2014.5397,USAGOV,UNITED STATES,USA,null,null,null,null,GOV,null,null,null,null,null,null,null,null,null,null,null,null,1,011,011,01,1,-0.1,2,1,2,1.54142581888247,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,null,null,null,null,null,null,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,20140717,http://www.utsandiego.com/news/2014/jul/16/homeless-laws-criminalization-cities/
305634123,20140717,201407,2014,2014.5397,USAGOV,UNITED STATES,USA,null,null,null,null,GOV,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,1,011,011,01,1,-0.1,2,1,2,1.54142581888247,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,20140717,http://www.utsandiego.com/news/2014/jul/16/homeless-laws-criminalization-cities/
305634632,20140717,201407,2014,2014.5397,USAGOV,UNITED STATES,USA,null,null,null,null,GOV,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,1,120,120,12,3,-4.0,2,1,2,1.54142581888247,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377,20140717,http://www.utsandiego.com/news/2014/jul/16/homeless-laws-criminalization-cities/
270608851,20131007,201310,2013,2013.7589,LEG,PARLIAMENT,null,null,null,null,null,LEG,null,null,null,null,null,null,null,null,null,null,null,null,1,172,172,17,4,-5.0,10,1,10,2.60115606936416,4,"Budapest, Budapest, Hungary",HU,HU05,47.5,19.0833,-850553,0,null,null,null,null,null,null,4,"Budapest, Budapest, Hungary",HU,HU05,47.5,19.0833,-850553,20131007,http://www.xpatloop.com/news/xpat_opinion_hungarys__new_homeless_law_criticised
270609402,20131007,201310,2013,2013.7589,LEG,PARLIAMENT,null,null,null,null,null,LEG,null,null,GOV,GOVERNMENT,null,null,null,null,null,GOV,null,null,1,112,112,11,3,-2.0,5,1,5,2.60115606936416,4,"Budapest, Budapest, Hungary",HU,HU05,47.5,19.0833,-850553,4,"Budapest, Budapest, Hungary",HU,HU05,47.5,19.0833,-850553,4,"Budapest, Budapest, Hungary",HU,HU05,47.5,19.0833,-850553,20131007,http://www.xpatloop.com/news/xpat_opinion_hungarys__new_homeless_law_criticised
292443943,20140407,201404,2014,2014.2658,null,null,null,null,null,null,null,null,null,null,USA,UNITED STATES,USA,null,null,null,null,null,null,null,0,190,190,19,4,-10.0,2,1,2,1.02669404517454,0,null,null,null,null,null,null,3,"Montgomery County, Ohio, United States",US,USOH,39.7503,-84.2999,1074069,3,"Montgomery County, Ohio, United States",US,USOH,39.7503,-84.2999,1074069,20140407,http://www.daytondailynews.com/news/news/crime-law/homeless-man-victim-of-knockout-game-teens-charged/nfTdy/
292547635,20140407,201404,2014,2014.2658,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,080,080,08,2,5.0,2,1,2,1.02669404517454,3,"Montgomery County, Ohio, United States",US,USOH,39.7503,-84.2999,1074069,0,null,null,null,null,null,null,3,"Montgomery County, Ohio, United States",US,USOH,39.7503,-84.2999,1074069,20140407,http://www.daytondailynews.com/news/news/crime-law/homeless-man-victim-of-knockout-game-teens-charged/nfTdy/
292549757,20140407,201404,2014,2014.2658,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,190,190,19,4,-10.0,1,1,1,1.02669404517454,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,0,null,null,null,null,null,null,3,"Montgomery County, Ohio, United States",US,USOH,39.7503,-84.2999,1074069,20140407,http://www.daytondailynews.com/news/news/crime-law/homeless-man-victim-of-knockout-game-teens-charged/nfTdy/
303327413,20140701,201407,2014,2014.4959,COP,POLICE,null,null,null,null,null,COP,null,null,USA,LAWRENCE,USA,null,null,null,null,null,null,null,1,1821,182,18,4,-9.0,5,1,5,0.947867298578199,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140701,http://www2.ljworld.com/news/2014/jul/01/lawrene-police-searching-man-believed-be-homeless-/
303421257,20140701,201407,2014,2014.4959,USACOP,LAWRENCE,USA,null,null,null,null,COP,null,null,null,null,null,null,null,null,null,null,null,null,1,090,090,09,2,-2.0,20,2,20,0.76979163745478,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140701,http://www2.ljworld.com/news/2014/jul/01/lawrene-police-searching-man-believed-be-homeless-/
303421298,20140701,201407,2014,2014.4959,USACOP,LAWRENCE,USA,null,null,null,null,COP,null,null,null,null,null,null,null,null,null,null,null,null,1,1821,182,18,4,-9.0,10,1,10,0.947867298578199,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140701,http://www2.ljworld.com/news/2014/jul/01/lawrene-police-searching-man-believed-be-homeless-/
280767247,20131224,201312,2013,2013.9699,GOV,MAYOR,null,null,null,null,null,GOV,null,null,LEG,LEGISLATOR,null,null,null,null,null,LEG,null,null,1,020,020,02,1,3.0,2,1,2,2.35602094240838,3,"Middletown, Connecticut, United States",US,USCT,41.5623,-72.6507,208877,3,"Middletown, Connecticut, United States",US,USCT,41.5623,-72.6507,208877,3,"Middletown, Connecticut, United States",US,USCT,41.5623,-72.6507,208877,20131224,http://middletown-ct.patch.com/groups/politics-and-elections/p/lawmakers-citys-homeless-shelter-to-expand-after-another-closes
280767248,20131224,201312,2013,2013.9699,GOV,MAYOR,null,null,null,null,null,GOV,null,null,LEG,LEGISLATOR,null,null,null,null,null,LEG,null,null,1,020,020,02,1,3.0,3,1,3,2.35602094240838,3,"Middlesex County, Connecticut, United States",US,USCT,41.4668,-72.5329,212797,3,"Middlesex County, Connecticut, United States",US,USCT,41.4668,-72.5329,212797,3,"Middlesex County, Connecticut, United States",US,USCT,41.4668,-72.5329,212797,20131224,http://middletown-ct.patch.com/groups/politics-and-elections/p/lawmakers-citys-homeless-shelter-to-expand-after-another-closes
280814077,20131224,201312,2013,2013.9699,USA,SALT LAKE CITY,USA,null,null,null,null,null,null,null,JUD,ATTORNEY,null,null,null,null,null,JUD,null,null,1,020,020,02,1,3.0,19,4,17,3.80506138382228,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,20131224,http://www.deseretnews.com/article/865592989/Local-lawyer-has-quietly-dispensed-free-legal-advice-at-homeless-resource-center-for-13-years.html
294859838,20140425,201404,2014,2014.3151,null,null,null,null,null,null,null,null,null,null,USA,LAWRENCE,USA,null,null,null,null,null,null,null,1,173,173,17,4,-5.0,20,1,20,0.177304964539007,0,null,null,null,null,null,null,0,null,null,null,null,null,null,0,null,null,null,null,null,null,20140425,http://www.cbc.ca/news/canada/nova-scotia/harley-lawrence-death-arrests-in-case-of-homeless-man-found-in-bus-shelter-1.2621748
294881534,20140425,201404,2014,2014.3151,CRM,CRIMINAL,null,null,null,null,null,CRM,null,null,USA,FLORIDA,USA,null,null,null,null,null,null,null,1,010,010,01,1,0.0,2,1,2,1.02432778489117,2,"California, United States",US,USCA,36.17,-119.746,CA,3,"Fort Lauderdale, Florida, United States",US,USFL,26.1223,-80.1434,282693,3,"Fort Lauderdale, Florida, United States",US,USFL,26.1223,-80.1434,282693,20140425,http://voxxi.com/2014/04/25/fort-lauderdale-homeless-law/
294881535,20140425,201404,2014,2014.3151,CRM,CRIMINAL,null,null,null,null,null,CRM,null,null,USA,FLORIDA,USA,null,null,null,null,null,null,null,1,010,010,01,1,0.0,3,1,3,1.02432778489117,2,"California, United States",US,USCA,36.17,-119.746,CA,3,"Fort Lauderdale, Florida, United States",US,USFL,26.1223,-80.1434,282693,2,"California, United States",US,USCA,36.17,-119.746,CA,20140425,http://voxxi.com/2014/04/25/fort-lauderdale-homeless-law/
294881536,20140425,201404,2014,2014.3151,CRM,CRIMINAL,null,null,null,null,null,CRM,null,null,USA,FLORIDA,USA,null,null,null,null,null,null,null,1,010,010,01,1,0.0,2,1,2,1.02432778489117,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20140425,http://voxxi.com/2014/04/25/fort-lauderdale-homeless-law/
294954834,20140425,201404,2014,2014.3151,USA,UNITED STATES,USA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,010,010,01,1,0.0,4,1,4,1.02432778489117,3,"Fort Lauderdale, Florida, United States",US,USFL,26.1223,-80.1434,282693,0,null,null,null,null,null,null,3,"Fort Lauderdale, Florida, United States",US,USFL,26.1223,-80.1434,282693,20140425,http://voxxi.com/2014/04/25/fort-lauderdale-homeless-law/
258845591,20130709,201307,2013,2013.5178,null,null,null,null,null,null,null,null,null,null," USA",UNITED STATES,USA,null,null,null,null,null,null,null,1,074,074,07,2,8.5,6,1,6,4.37158469945355,0,null,null,null,null,null,null,3,"Bucks County, Pennsylvania, United States",US,USPA,40.5004,-75.3749,1209173,3,"Bucks County, Pennsylvania, United States",US,USPA,40.5004,-75.3749,1209173,20130709,http://www.nbcnews.com/id/52430590/ns/local_news-delaware_valley_pa_nj/t/work-remodeling-homeless-shelter-kitchen-schedule/&c=ZoYJkctAawMEpumuoP3cXrNEdoOKJQUzindcilbLrlM&mkt=en-us
258869022,20130709,201307,2013,2013.5178,CVL,"RESIDENTS ",null,null,null,null,null,CVL,null,null," ",null,null,null,null,null,null,null,null,null,1,070,070,07,2,7.0,4,1,4,4.37158469945355,3,"Bucks County, Pennsylvania, United States",US,USPA,40.5004,-75.3749,1209173,0,null,null,null,null,null,null,3,"Bucks County, Pennsylvania, United States",US,USPA,40.5004,-75.3749,1209173,20130709,http://www.nbcnews.com/id/52430590/ns/local_news-delaware_valley_pa_nj/t/work-remodeling-homeless-shelter-kitchen-schedule/&c=ZoYJkctAawMEpumuoP3cXrNEdoOKJQUzindcilbLrlM&mkt=en-us
